"model_id","location","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"FluSight-baseline","01",1,1,0.00176934518993033,0.00175295804566281,1,1,0.000708333333333317,0.000706829597791562,1,1,12
"FluSight-baseline","02",1,1,0.0013425421524909,0.00133422848976547,1,1,5e-04,0.000498712552928351,1,1,12
"FluSight-baseline","04",1,1,0.0015882089696578,0.00157631377053419,1,1,0.002075,0.00206456759668948,0.916666666666667,1,12
"FluSight-baseline","05",1,1,0.00132114005188493,0.00131269981069469,1,1,0.000633333333333325,0.000632499492417902,1,1,12
"FluSight-baseline","06",1,1,0.000993534391869459,0.000988058791856537,1,1,0.000325,0.000323877723269996,1,1,12
"FluSight-baseline","08",1,1,0.00134265023862809,0.00133611647559724,1,1,0.001875,0.0018705881024273,1,1,12
"FluSight-baseline","09",1,1,0.00127027779654933,0.00126265124875358,1,1,0.00115,0.00114821826312869,0.916666666666667,1,12
"FluSight-baseline","10",1,1,0.00121517670336177,0.00120760101803774,1,1,0.000725,0.000724343610927771,1,1,12
"FluSight-baseline","11",1,1,0.00107201772943598,0.00106640954296143,1,1,0.000541666666666667,0.000540897393872975,1,1,12
"FluSight-baseline","12",1,1,0.0012112636975665,0.0012046865479477,1,1,0.000875,0.000872274992009578,1,1,12
"FluSight-baseline","13",1,1,0.00104510304185686,0.00103878762206096,1,1,0.000658333333333325,0.000657512354121876,1,1,12
"FluSight-baseline","15",1,1,0.00289897515237995,0.00285240083140073,1,1,0.00476666666666667,0.00469590399260141,0.5,1,12
"FluSight-baseline","16",1,1,0.00109096698982116,0.00108463216901789,1,1,0.00059166666666665,0.000590598279627194,1,1,12
"FluSight-baseline","17",1,1,0.00109640147194804,0.00108990577894397,1,1,0.000433333333333333,0.000432986138157002,1,1,12
"FluSight-baseline","18",1,1,0.0012463813113093,0.0012375317453338,1,1,0.000241666666666667,0.000241529666252803,1,1,12
"FluSight-baseline","19",1,1,0.000885888449821811,0.00088138156150164,1,1,0.000300010375103751,0.000299875456048827,1,1,12
"FluSight-baseline","20",1,1,0.000982478642351271,0.000976783062016351,1,1,0.000233333333333333,0.000233204243229763,1,1,12
"FluSight-baseline","21",1,1,0.00145925807062436,0.00144707683225796,1,1,0.000508333333333325,0.000507807675817169,1,1,12
"FluSight-baseline","22",1,1,0.00138747651741734,0.00137803522027476,1,1,0.000491666666666658,0.000491057873075878,1,1,12
"FluSight-baseline","23",1,1,0.00122804718614522,0.00122110287772523,1,1,0.00114999999999999,0.00114763391604733,0.916666666666667,1,12
"FluSight-baseline","24",1,1,0.00128025809118362,0.00127165915986484,1,1,0.000583333333333325,0.000582519531434422,1,1,12
"FluSight-baseline","25",1,1,0.00119886358061406,0.00119169298242485,1,1,0.000875,0.000873700965742206,1,1,12
"FluSight-baseline","26",1,1,0.000960272893293962,0.000954689180868817,1,1,0.000175,0.000174914626893533,1,1,12
"FluSight-baseline","27",1,1,0.00151282163611273,0.00150216912932767,1,1,0.00150833333333333,0.00150552305018263,1,1,12
"FluSight-baseline","28",1,1,0.00156509054125523,0.00155288613138252,1,1,0.000741666666666667,0.000740098859667075,1,1,12
"FluSight-baseline","30",1,1,0.00109473148815636,0.00108870018314776,1,1,0.000624999999999983,0.000624229013710021,1,1,12
"FluSight-baseline","31",1,1,0.000811413533216121,0.000808096108687824,1,1,4e-04,0.000399747697491701,1,1,12
"FluSight-baseline","32",1,1,0.00149094355860152,0.00147932304650523,1,1,0.002225,0.0022107201712583,0.666666666666667,1,12
"FluSight-baseline","33",1,1,0.00128141314616587,0.00127422813815675,1,1,0.0013,0.00129768546445584,0.916666666666667,1,12
"FluSight-baseline","34",1,1,0.00128715213373727,0.00127914366098189,1,1,0.000966666666666667,0.000964941658899467,1,1,12
"FluSight-baseline","35",1,1,0.00161293581436465,0.0015992806100634,1,1,0.00156666666666665,0.00156208910132036,1,1,12
"FluSight-baseline","36",1,1,0.00102509647586909,0.00102023989900003,1,1,0.00095,0.000948497597998864,1,1,12
"FluSight-baseline","37",1,1,0.00210449284049072,0.00207945065897446,1,1,0.00125,0.00124331185100311,1,1,12
"FluSight-baseline","38",1,1,0.00146935903011565,0.00146041803903988,1,1,0.001625,0.0016209075645863,0.833333333333333,1,12
"FluSight-baseline","39",1,1,0.00108502176886134,0.001078116246998,1,1,0.000183333333333333,0.000183259199595628,1,1,12
"FluSight-baseline","40",1,1,0.00108961573920177,0.00108232242776536,1,1,0.000425,0.000424554240687145,1,1,12
"FluSight-baseline","41",1,1,0.00126591006130241,0.00125842024640736,1,1,0.00134166666666667,0.00133868946858774,0.916666666666667,1,12
"FluSight-baseline","42",1,1,0.00096314333126573,0.00095856938982406,1,1,0.000499999999999983,0.000499434850126937,1,1,12
"FluSight-baseline","44",1,1,0.000979404395475104,0.000974695005432044,1,1,8e-04,0.000799111970063781,1,1,12
"FluSight-baseline","45",1,1,0.00144346797554569,0.00143097810589796,1,1,0.000808333333333325,0.00080728110231483,1,1,12
"FluSight-baseline","46",1,1,0.00115557968745466,0.00115006699629205,1,1,0.00103333333333333,0.00103163143641054,0.916666666666667,1,12
"FluSight-baseline","47",1,1,0.00142747491736945,0.00141617402162439,1,1,0.000633333333333325,0.000632007021484001,1,1,12
"FluSight-baseline","48",1,1,0.00154931464193083,0.00153757232447418,1,1,0.000841666666666658,0.000839167243571387,1,1,12
"FluSight-baseline","49",1,1,0.00104800883939889,0.00104197751225075,1,1,0.000508333333333325,0.000507801017808045,1,1,12
"FluSight-baseline","50",1,1,0.00109327390639956,0.00108673617421613,1,1,0.000641666666666667,0.000641116900930316,0.916666666666667,1,12
"FluSight-baseline","51",1,1,0.00139084726972504,0.00138116539278926,1,1,0.000799999999999992,0.000798550260362932,1,1,12
"FluSight-baseline","53",1,1,0.00172859856978079,0.00171673183423094,1,1,0.00248333333333333,0.00247181108724362,0.583333333333333,1,12
"FluSight-baseline","54",1,1,0.00123266111536459,0.00122485307250087,1,1,0.000424999999999992,0.000424424597100154,1,1,12
"FluSight-baseline","55",1,1,0.000964623852360072,0.00095954476254705,1,1,5e-04,0.000499578716795684,1,1,12
"FluSight-baseline","56",1,1,0.00181707703782254,0.00180114464955176,1,1,0.00219166666666666,0.00217707362390245,0.916666666666667,1,12
