"model_id","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CADPH-FluCAT_Ensemble",0.541284071665678,280.807688736906,0.631401322815092,435.08108891243,0.692307692307692,0.971153846153846,104
"CEPH-Rtrend_fluH",0.670612611950955,97.3779538265388,0.729746556208252,131.514105419451,0.441165553080921,0.802524127691166,5388
"CFA_Pyrenew-Pyrenew_HE_Flu",0.589929259545692,13.018466785302,0.699741559482902,20.0243362831858,0.469911504424779,0.886725663716814,1130
"CFA_Pyrenew-Pyrenew_H_Flu",0.746887017190324,68.945370329781,0.889159869879221,106.725283213182,0.505664263645726,0.940782698249228,1942
"CMU-TimeSeries",0.665047615524542,97.4016096882991,0.75600410442066,138.400132442001,0.552884615384615,0.911427514792899,5408
"CMU-climate_baseline",1.14354002383694,149.073032969807,1.40885144491104,230.617429099151,0.496538461538462,0.897692307692308,5200
"CU-ensemble",0.689639907356589,105.112552424749,0.76525915045544,146.057692307692,0.516346153846154,0.845769230769231,5200
"FluSight-baseline",1,145.546751109467,1,183.258321005917,0.308801775147929,0.717455621301775,5408
"FluSight-ensemble",0.65249134340999,97.4540221411114,0.731794016650389,135.955436390533,0.520340236686391,0.823594674556213,5408
"FluSight-lop_norm",0.615748418547957,90.6979265018009,0.722425595574365,134.511649408284,0.599852071005917,0.94008875739645,5408
"FluSight-trained_mean",0.658718010708408,82.128560724567,0.76385353710688,122.38859567423,0.599130036630037,0.932692307692308,4368
"FluSight-trained_med",0.646182203718839,79.9546445217108,0.736381740334214,117.304292896036,0.623168498168498,0.919184981684982,4368
"Gatech-ensemble_point",0.828318669596461,121.463136657448,0.890972083746658,160.666605029586,0.336723372781065,0.73021449704142,5408
"Gatech-ensemble_prob",0.921709560124381,139.633781434911,0.931602592861914,172.699704142012,0.352440828402367,0.686760355029586,5408
"Google_SAI-FluBoostQR",0.595914618792275,7.4978744749363,0.773458299309792,12.22899496337,0.519230769230769,0.967548076923077,832
"ISU_NiemiLab-GPE",0.733839104547894,124.410138998258,0.800681938506815,168.485867834696,0.457027540360874,0.772317188983856,4212
"JHUAPL-DMD",1.18231031599601,191.165277947062,1.31549359109342,271.459606862415,0.502508361204013,0.852215719063545,4784
"JHUAPL-Morris",0.890417867779036,260.915411578614,1.03524611250521,384.702586001884,0.34375,0.766025641025641,1248
"JHU_CSSE-CSSE_Ensemble",0.839215235787652,131.412665904866,0.973090539929558,190.969326636905,0.511830357142857,0.805133928571429,4480
"LUcompUncertLab-chimera",0.937232307735804,153.229456932299,0.955789223146413,191.180358829084,0.355524079320113,0.69971671388102,4236
"LosAlamos_NAU-CModel_Flu",0.778929947042368,128.232358794419,0.969933331826008,199.876322115385,0.321875,0.842067307692308,4160
"MIGHTE-Joint",0.825466882950283,130.51458502981,0.845689508403147,167.19356187291,0.375418060200669,0.682065217391304,4784
