"model_id","horizon","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"FluSight-baseline",0,1,1,85.8370102672449,0.295073247126547,1,1,107.011082693947,0.386449317232094,0.201193520886616,0.767263427109974,1173
"FluSight-baseline",1,1,1,140.641160161607,0.464459717265515,1,1,178.023870417732,0.616904263025247,0.241261722080136,0.699914748508099,1173
"FluSight-baseline",2,1,1,191.688458059973,0.627421882719105,1,1,242.548167092924,0.836954696337554,0.255754475703325,0.646206308610401,1173
"FluSight-baseline",3,1,1,242.936608473257,0.786264490739117,1,1,304.692242114237,1.04307198262159,0.262574595055413,0.587382779198636,1173
"UMass-AR2",0,0.838416506348121,0.902511339507425,71.9671662636313,0.266306951516985,0.931388418679114,0.999447030117203,99.6688830914553,0.386235622398437,0.379369138959932,0.766410912190963,1173
"UMass-AR2",1,0.788568551473885,0.847336730433724,110.905195946245,0.393553778245933,0.86063202486921,0.916933164796116,153.213044072667,0.565659978271955,0.405797101449275,0.778346121057119,1173
"UMass-AR2",2,0.759002952890478,0.816179074453608,145.492105702542,0.512088611529619,0.822559032185392,0.887285919921033,199.510185582296,0.742618117672096,0.384484228473998,0.768968456947997,1173
"UMass-AR2",3,0.740149647465819,0.803188051182075,179.809445118023,0.631518244030418,0.803684684481736,0.875468866946153,244.876488467613,0.913177046769003,0.357203751065644,0.750213128729753,1173
"UMass-AR6_fourierP_thetaP",0,0.838115545012359,0.8274371735028,71.9413326423634,0.244154573578683,0.924054459536172,0.91866216476527,98.884068183136,0.355016366340496,0.369138959931799,0.755328218243819,1173
"UMass-AR6_fourierP_thetaP",1,0.717531844838123,0.705131358516052,100.914511110932,0.327505111411414,0.760851308938763,0.765484032575426,135.449694829676,0.472230362973537,0.437340153452685,0.77919863597613,1173
"UMass-AR6_fourierP_thetaP",2,0.617353971948967,0.600161903590302,118.339630960097,0.376554711486909,0.656253730316156,0.640892048677745,159.173139436078,0.536397609986235,0.466325660699062,0.804774083546462,1173
"UMass-AR6_fourierP_thetaP",3,0.557902891526137,0.54368989897936,135.535036324783,0.427484061541009,0.598587294358625,0.5789761396549,182.384904819224,0.603913789880433,0.491901108269395,0.799658994032396,1173
"UMass-AR6_pooled",0,0.83060126660873,0.892418893937582,71.2963294498802,0.263328940831244,0.917728100481795,0.992099622085864,98.2070776512164,0.383396221581301,0.355498721227621,0.759590792838875,1173
"UMass-AR6_pooled",1,0.753616252636356,0.811730703886946,105.98946408742,0.377016213223068,0.808843803722055,0.885319369534658,143.993504502001,0.546157293204754,0.423699914748508,0.77152600170503,1173
"UMass-AR6_pooled",2,0.680867770238016,0.736474510049697,130.514493019657,0.462080223670011,0.733612810126306,0.794331716407523,177.936442452025,0.664819660497147,0.430520034100597,0.786871270247229,1173
"UMass-AR6_pooled",3,0.627668805724752,0.691465735825879,152.483730907231,0.543674954642684,0.67962863104871,0.747680016339699,207.077571399261,0.779884077009995,0.459505541346974,0.792838874680307,1173
"UMass-chronos_small",0,1.07367337337866,1.17289538668366,92.1609123743719,0.346090050288495,1.09628062785402,1.2571944099645,117.314176923058,0.485841921358788,0.214833759590793,0.578857630008525,1173
"UMass-chronos_small",1,0.982901886412351,1.01866183497691,138.236461630065,0.473127387862547,0.948098437172034,1.04433894494434,168.784153322369,0.64425714717945,0.22080136402387,0.554134697357204,1173
"UMass-chronos_small",2,0.941260081515423,0.938818263142531,180.428693659095,0.589035122191967,0.890451903251698,0.944726733370935,215.977477018105,0.790693476250441,0.199488491048593,0.532821824381927,1173
"UMass-chronos_small",3,0.919555160443318,0.89003332697283,223.393611982181,0.699801600573134,0.863466641647635,0.894840937815867,263.091587034468,0.933383511138562,0.20460358056266,0.521739130434783,1173
"UMass-flusion",0,0.79485986856424,0.786637013800234,68.2283946989696,0.232115537971965,0.916131231718379,0.891261933723471,98.0361949959231,0.344427565762391,0.345268542199488,0.812446717817562,1173
"UMass-flusion",1,0.70718688730337,0.695497374384853,99.4595842814216,0.323030513865696,0.777247291532856,0.773205162617899,138.368571110379,0.476993561012111,0.393009377664109,0.803921568627451,1173
"UMass-flusion",2,0.641756938926268,0.624568464589339,123.017398072064,0.391867921939624,0.702299632473776,0.690078801817837,170.341488606549,0.577564694024431,0.384484228473998,0.812446717817562,1173
"UMass-flusion",3,0.612344618358372,0.596203193356356,148.760924800834,0.46877340020137,0.671420275079758,0.658582135083998,204.576549015009,0.686948573361227,0.379369138959932,0.807331628303495,1173
"UMass-flusion_spatial2_prod",0,0.781430898421713,0.707283264524492,67.075692050967,0.208700369501506,0.926005153326802,0.814286019018982,99.0928140376756,0.314680276081526,0.305200341005968,0.847399829497016,1173
"UMass-flusion_spatial2_prod",1,0.686769106341774,0.608450458809197,96.5880038790573,0.282600728068592,0.771892531425648,0.680995507654772,137.415295990935,0.420109031773271,0.294970161977835,0.801364023870418,1173
"UMass-flusion_spatial2_prod",2,0.640086565120029,0.558984365353966,122.697206692763,0.350719022920929,0.714620310184385,0.620119056826579,173.329846402599,0.51901155689942,0.273657289002558,0.802216538789429,1173
"UMass-flusion_spatial2_prod",3,0.636139868890079,0.563652432271681,154.541662262778,0.443179892613958,0.715888903118529,0.628341538111234,218.125794995887,0.655405453921186,0.244671781756181,0.783461210571185,1173
"UMass-flusion_spatial_mem",0,0.782104850349614,0.707151207329376,67.1335420695219,0.208661402956137,0.931913445671298,0.817854434001007,99.7250667983325,0.31605928761493,0.309462915601023,0.849957374254049,1173
"UMass-flusion_spatial_mem",1,0.686145983058025,0.608167792208295,96.5003670975071,0.282469440819057,0.772090865940478,0.683078446214273,137.450604268902,0.421394005450247,0.29156010230179,0.802216538789429,1173
"UMass-flusion_spatial_mem",2,0.639617145746902,0.558890097099627,122.607224416944,0.350659876955311,0.715654014361623,0.623238939471501,173.580569456105,0.52162275733111,0.273657289002558,0.801364023870418,1173
"UMass-flusion_spatial_mem",3,0.63528635793208,0.563467895161251,154.334313205347,0.443034797636803,0.714512306544185,0.62927119975666,217.706356699163,0.656375157936848,0.26001705029838,0.788576300085251,1173
"UMass-gbqr",0,0.853777742340783,0.767827400721114,73.2857288352509,0.226565324363515,1.03134099876888,0.884973626046481,110.364916904914,0.341997453554073,0.310315430520034,0.813299232736573,1173
"UMass-gbqr",1,0.744856966451612,0.676247187726915,104.75754791621,0.314089577613242,0.809911901691761,0.733104840654207,144.183651436553,0.452255501444024,0.295822676896846,0.762148337595908,1173
"UMass-gbqr",2,0.694483445444537,0.639120825120433,133.12446080544,0.40099839138205,0.746101809394743,0.669785439126811,180.965626333409,0.560580068815696,0.265132139812447,0.681159420289855,1173
"UMass-gbqr",3,0.688073265668656,0.651554545942092,167.158185542662,0.512294203253915,0.733283453240326,0.675100766960271,223.425779473065,0.704178695462607,0.24381926683717,0.624040920716113,1173
"UMass-gbqr_3src_spatial",0,0.77892638184414,0.707377392967376,66.8607118357834,0.208728144286795,0.931070622245916,0.81873810797411,99.6348753510625,0.316400782818491,0.300085251491901,0.856777493606138,1173
"UMass-gbqr_3src_spatial",1,0.686658546485056,0.609571203683204,96.5724546125412,0.2831212689159,0.770588881004397,0.681593130156807,137.183215097272,0.420477707642456,0.300085251491901,0.804774083546462,1173
"UMass-gbqr_3src_spatial",2,0.638047794667717,0.560321738141403,122.306397928421,0.35155811987312,0.7116575353263,0.622019389724896,172.611230791262,0.520602049443271,0.274509803921569,0.794543904518329,1173
"UMass-gbqr_3src_spatial",3,0.627657348149058,0.561654475237855,152.480947442651,0.441608969944238,0.703455324708749,0.62574300294747,214.337380112707,0.652694994696006,0.254901960784314,0.788576300085251,1173
"UMass-trends_ensemble",0,0.761980524888044,0.864930167542669,65.4061301382557,0.255217753074523,0.851136037729837,0.881619903275957,91.0809889173061,0.340701409679218,0.45694799658994,0.6768968456948,1173
"UMass-trends_ensemble",1,0.807607615850973,0.850083341315087,113.58287204863,0.394829468359329,0.87011904875923,0.836278448519913,154.901960784314,0.515903739968073,0.410912190963342,0.677749360613811,1173
"UMass-trends_ensemble",2,0.836197861315391,0.847991788924222,160.289478668594,0.532048604737177,0.880079364800411,0.804995251261952,213.461636828645,0.67374455607312,0.381074168797954,0.668371696504689,1173
"UMass-trends_ensemble",3,0.847117945110249,0.836733536369994,205.795960561919,0.657893867858294,0.884406721805016,0.797993277434969,269.471867007673,0.832364430012796,0.396419437340153,0.651321398124467,1173
