"model_id","target_end_date","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"FluSight-baseline",2025-11-22,1,1,0.00245099565217393,0.00243179498901318,1,1,0.0039,0.00386962828452279,0,1,1
"FluSight-baseline",2025-11-29,1,1,0.00414538120566315,0.00410054213948393,1,1,0.00685,0.00677650124264207,0,1,2
"FluSight-baseline",2025-12-06,1,1,0.00399229599148385,0.00394314796920073,1,1,0.00690000000000003,0.00681532905964692,0,1,3
"FluSight-baseline",2025-12-13,1,1,0.0116362616392354,0.0114030389398092,1,1,0.017625,0.0172844450449893,0,1,4
"FluSight-baseline",2025-12-20,1,1,0.0322906676092115,0.031114111109572,1,1,0.038825,0.037492236486943,0,0,4
"FluSight-baseline",2025-12-27,1,1,0.0512321198275282,0.0484647377485101,1,1,0.057825,0.0548407960854125,0,0,4
"FluSight-baseline",2026-01-03,1,1,0.0225259702642793,0.0214430911828985,1,1,0.02865,0.027306230777962,0,0.25,4
"FluSight-baseline",2026-01-10,1,1,0.0162912281060082,0.0154629375583871,1,1,0.021975,0.0208585289483598,0,0.5,4
"FluSight-baseline",2026-01-17,1,1,0.0207772729772797,0.0197974139837741,1,1,0.0273,0.0259847790413531,0,0.5,4
"FluSight-baseline",2026-01-24,1,1,0.0156086338586239,0.0148388744016071,1,1,0.021025,0.0199636599546488,0,0.5,4
"FluSight-baseline",2026-01-31,1,1,0.00632905851862866,0.00605935650306356,1,1,0.009475,0.00906520439995009,0.5,0.75,4
"FluSight-baseline",2026-02-07,1,1,0.00211427149332635,0.00204175215657237,1,1,0.00255,0.00246200460736931,1,1,4
"FluSight-baseline",2026-02-14,1,1,0.00240213172251995,0.00232497540841066,1,1,0.003225,0.00311871463425408,0.75,1,4
"FluSight-baseline",2026-02-21,1,1,0.00173424326733321,0.00167848660162084,1,1,0.000849999999999998,0.000822539545612755,0.75,1,4
"FluSight-baseline",2026-02-28,1,1,0.0040464476875024,0.00392725658347094,1,1,0.0067,0.0065077740632133,0.25,1,4
"FluSight-baseline",2026-03-07,1,1,0.00364530333809424,0.0035402151434925,1,1,0.006125,0.00595325630199177,0.25,1,4
"FluSight-baseline",2026-03-14,1,1,0.00528782663287826,0.0051541142735779,1,1,0.009075,0.00885041216592268,0,1,4
"FluSight-baseline",2026-03-21,1,1,0.00542162254519228,0.00530508688433108,1,1,0.009325,0.00912969365364365,0,1,4
"FluSight-baseline",2026-03-28,1,1,0.00425421780482966,0.00417434475334806,1,1,0.007425,0.00729169730529143,0,1,4
"FluSight-baseline",2026-04-04,1,1,0.00402026850813941,0.00395476134121394,1,1,0.007,0.00689216642976337,0,1,4
"FluSight-baseline",2026-04-11,1,1,0.00370757284046915,0.00365938962285357,1,1,0.006525,0.00644752890256531,0,1,4
"FluSight-baseline",2026-04-18,1,1,0.00336505110503439,0.00332946682742358,1,1,0.00594999999999997,0.00589500720055887,0,1,4
"FluSight-baseline",2026-04-25,1,1,0.00284209989162716,0.00281622096481743,1,1,0.004925,0.00488786545483259,0.25,1,4
"FluSight-baseline",2026-05-02,1,1,0.00213248025874062,0.00211522102343817,1,1,0.003375,0.00335428156829832,0.75,1,4
"FluSight-baseline",2026-05-09,1,1,0.00159418938366448,0.00158265178151887,1,1,0.002,0.00199034502655543,1,1,4
"FluSight-baseline",2026-05-16,1,1,0.0013611996868762,0.00135237901700169,1,1,0.00134999999999997,0.00134504902610288,1,1,4
"FluSight-baseline",2026-05-23,1,1,0.00122245947760998,0.00121501448178199,1,1,0.000925,0.000922209878298006,1,1,4
"FluSight-baseline",2026-05-30,1,1,0.00116353662553418,0.00115673900534403,1,1,0.000749999999999975,0.000748027805931694,1,1,4
"FluSight-baseline",2026-06-06,1,1,0.00135934732237756,0.00135156815771372,1,1,0.00103333333333333,0.00103108340232147,1,1,3
"FluSight-baseline",2026-06-13,1,1,0.00147519901623471,0.00146657108218281,1,1,0.00099999999999995,0.000998083781669149,1,1,2
"FluSight-baseline",2026-06-20,1,1,0.00157527167326019,0.00156584921590103,1,1,0.0010999999999999,0.00109818810018614,1,1,1
