"model_id","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"FluSight-baseline",1,1,48.5667442467565,0.409181145433173,1,1,68.1342513810966,0.602070348149732,0.264022568868238,0.893129770992366,6032
"UMass-AR2",0.819619132103541,0.85911201932355,39.8062327686212,0.351532440122217,0.888052802706536,0.893552305178337,60.5068128992945,0.537981347468717,0.490872884168603,0.919515433123133,6032
"UMass-AR6_fourierP_thetaP",0.773256210561351,0.817966971892142,37.5545366155492,0.33469666248533,0.834284007114753,0.852134369922676,56.8433162639852,0.513044836769698,0.425987387985397,0.884002655160969,6032
"UMass-AR6_pooled",0.808021273644775,0.799599211887719,39.2429625430442,0.327180921407679,0.866995885970112,0.833980490455539,59.0721156410642,0.502114924238651,0.477265184201792,0.916196481911716,6032
"UMass-chronos_small",1.28880682996909,1.26583132372057,62.5931516945818,0.517954310965171,1.12969380822481,1.18023648656785,76.9708419132573,0.710585392366925,0.250082973780285,0.567872552273482,6032
"UMass-flusion",0.624983948573817,0.665674602251086,30.3534355887126,0.272381496234871,0.688341513876377,0.704775046368744,46.8996337424977,0.424324157534473,0.517590441420511,0.950049784268171,6032
"UMass-flusion_spatial2_prod",0.561365313395253,0.594885785227749,27.2636856046675,0.243416047001403,0.60466202040564,0.623715324071719,41.1981940989196,0.375520502310183,0.472784600066379,0.947560570859608,6032
"UMass-gbqr",0.893865937703266,0.92375939839079,43.4121583873217,0.377984928738202,0.942592130433005,0.922850998945773,64.2228091647658,0.55562122222561,0.25489545303684,0.719714570195818,6032
"UMass-gbqr_1src",0.89751466029496,0.927105356575137,43.5893649642598,0.379354031740645,0.940833089142275,0.923389824110374,64.1029582032734,0.555945632880053,0.256554928642549,0.723697311649519,6032
"UMass-gbqr_2src_mobsgleam_otid10",0.747001981499535,0.740816646454307,36.2794541873083,0.303128203952135,0.798472602371864,0.773350549660117,54.403333010923,0.465611434675653,0.403252572187189,0.865084633255891,6032
"UMass-gbqr_2src_nihflu_otid10",0.780660909030883,0.777413078956728,37.9141587123434,0.318102774122243,0.850505474134283,0.818500750403184,57.948553775664,0.492795031756062,0.389478924659807,0.835380019913707,6032
"UMass-gbqr_2src_utseirs_otid10",0.772163140790013,0.801465763644304,37.5014497755208,0.327944679193449,0.822578658319933,0.826834436989659,56.0457810866955,0.497812497340552,0.388151344175241,0.837703285761699,6032
"UMass-gbqr_3src_spatial",0.56268097898564,0.59445170486774,27.3275831989101,0.243238429502484,0.608743806749346,0.623494397383686,41.4763035557456,0.375387488902204,0.475605708596084,0.946896780617325,6032
"UMass-trends_ensemble",1.00973964874862,0.959543167813222,49.0397672765841,0.39262697249839,0.970564598462289,0.910582919310733,66.1286923332227,0.548234975248613,0.330733488217723,0.638068370394955,6032
