"model_id","target_end_date","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"FluSight-baseline",2026-05-16,1,1,212.714347826087,0.300173827868079,1,1,64,0.0475926244258584,1,1,1
"FluSight-baseline",2026-05-23,1,1,322.18,0.423733739573545,1,1,95.5,0.0746604595854916,1,1,2
"FluSight-baseline",2026-05-30,1,1,421.978405797101,0.553503519732871,1,1,152.333333333333,0.12894298892957,1,1,3
"FluSight-baseline",2026-06-06,1,1,603.466666666667,0.821482642242625,1,1,182.333333333333,0.157516361373626,1,1,3
"FluSight-baseline",2026-06-13,1,1,683.596304347826,1.03038983833971,1,1,271.5,0.271793442682881,1,1,2
"FluSight-baseline",2026-06-20,1,1,749.880434782609,1.15152552114373,1,1,306,0.329882426942158,1,1,1
"UMass-gbqr_1src",2026-05-16,0.125925856897697,0.0708886391940177,26.7862365244348,0.0212789141792274,0.451725873448243,0.467817321654107,28.9104559006876,0.0222646540893949,1,1,1
"UMass-gbqr_1src",2026-05-23,0.145259308008861,0.093761683944254,46.799643854295,0.0397299889664115,0.600253163560917,0.640945248359361,57.3241771200676,0.0478532668116469,0.5,1,2
"UMass-gbqr_1src",2026-05-30,0.112764949982395,0.0789030498320272,47.5843738233611,0.0436731157996852,0.550281766854635,0.582782202435384,83.8262558175227,0.0751456790769763,0.666666666666667,1,3
"UMass-gbqr_1src",2026-06-06,0.0752292798210862,0.0522038881737012,45.3983627293648,0.0428845879922706,0.408601355406163,0.438541163736923,74.5016471357237,0.0690774084243957,0.666666666666667,1,3
"UMass-gbqr_1src",2026-06-13,0.105498892441314,0.0745377336366858,72.1186529856709,0.0768029233121128,0.587806316905857,0.620003476921922,159.58941503994,0.168512879467965,0,1,2
"UMass-gbqr_1src",2026-06-20,0.124267844267899,0.0942669589717924,93.1860250891098,0.108550809056628,0.465305718931965,0.50647015595409,142.383549993181,0.167075604219908,0,1,1
"UMass-gbqr_2src_mobsgleam_otid10",2026-05-16,0.317336518053698,0.191902902807022,67.5020304791936,0.0576042289145797,1.6101725021536,1.58758726814987,103.051040137831,0.0755574445963312,1,1,1
"UMass-gbqr_2src_mobsgleam_otid10",2026-05-23,0.159815038035093,0.11514807318206,51.4892089541464,0.0487921236541223,0.658057393971089,0.65340329782025,62.844481124239,0.0487833905099357,1,1,2
"UMass-gbqr_2src_mobsgleam_otid10",2026-05-30,0.219539875473043,0.161634286281055,92.6410866610087,0.0894651463660746,1.0387893389871,1.07283767593749,158.242242639035,0.138334896571634,0,1,3
"UMass-gbqr_2src_mobsgleam_otid10",2026-06-06,0.124691247430139,0.095066785928666,75.2470114491745,0.0780957144941946,0.662042213136115,0.699538662735246,120.712363528485,0.110188784794228,0.333333333333333,1,3
"UMass-gbqr_2src_mobsgleam_otid10",2026-06-13,0.173524865049827,0.128461796737491,118.620956460517,0.132365729973172,0.771460028996256,0.796949313367957,209.451397872484,0.216605597524035,0,1,2
"UMass-gbqr_2src_mobsgleam_otid10",2026-06-20,0.176346790956298,0.144835031635117,132.239008274827,0.166781235283497,0.748786806284326,0.778090497376241,229.128762723004,0.256678381655105,0,1,1
"UMass-gbqr_2src_nihflu_otid10",2026-05-16,0.271019611365549,0.162606105662685,57.6497598797024,0.0488100971714893,1.26239155099268,1.254695568644,80.7930592635316,0.0597142549672629,1,1,1
"UMass-gbqr_2src_nihflu_otid10",2026-05-23,0.202935558569464,0.152960644784557,65.3817782599098,0.0648145860221411,0.664608170694717,0.690587357771806,63.4700803013454,0.0515595695151734,0.5,1,2
