"model_id","horizon","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"FluSight-baseline",0,1,1,2289.5373447205,0.246790970222373,1,1,2917.28571428571,0.223915193536851,0.321428571428571,0.857142857142857,28
"FluSight-baseline",1,1,1,3934.28077639752,0.432680468422059,1,1,4974.71428571429,0.399237002497265,0.357142857142857,0.857142857142857,28
"FluSight-baseline",2,1,1,5232.52144409938,0.627296838647462,1,1,6755.64285714286,0.578711237067384,0.392857142857143,0.785714285714286,28
"FluSight-baseline",3,1,1,5958.82026397516,0.785214677295174,1,1,7727.67857142857,0.719381214560989,0.464285714285714,0.785714285714286,28
"UMass-gbqr_1src",0,0.49440721212382,0.401197903934615,1131.96377565663,0.0990120199632061,0.576088541052292,0.662623046812407,1680.61487097555,0.148371367768978,0.321428571428571,0.821428571428571,28
"UMass-gbqr_1src",1,0.483008729749572,0.301612806652207,1900.29196028593,0.130501970464369,0.566190745322871,0.495934563125838,2816.6371891969,0.19799542841715,0.321428571428571,0.928571428571429,28
"UMass-gbqr_1src",2,0.477595444167727,0.278934497995455,2499.0284032118,0.174974728782266,0.522056140738666,0.432227809688435,3526.82483820874,0.25013509043972,0.357142857142857,0.785714285714286,28
"UMass-gbqr_1src",3,0.528138539180323,0.288001607887068,3147.08262945395,0.226143089597536,0.566904548620798,0.459253021141263,4380.85613242233,0.330377996139405,0.25,0.785714285714286,28
"UMass-gbqr_2src_mobsgleam_otid10",0,0.641245739250458,0.457284953538716,1468.15606715682,0.112853797351912,0.752743147981715,0.724417816155594,2195.96683213352,0.162208155506023,0.464285714285714,0.821428571428571,28
"UMass-gbqr_2src_mobsgleam_otid10",1,0.676780846928075,0.392266020973569,2662.64587590316,0.169725845700901,0.834497140074223,0.636796918582688,4151.38484411495,0.254232892974447,0.285714285714286,0.785714285714286,28
"UMass-gbqr_2src_mobsgleam_otid10",2,0.729527116012198,0.361652629901677,3817.2662785858,0.226863551425863,0.877658670049174,0.602251572815698,5929.1485253272,0.34852975272995,0.25,0.75,28
"UMass-gbqr_2src_mobsgleam_otid10",3,0.76404363608271,0.342303537331201,4552.79870125091,0.268781761602516,0.929295493715253,0.577052842941886,7181.29687330849,0.415120975021406,0.214285714285714,0.821428571428571,28
"UMass-gbqr_2src_nihflu_otid10",0,0.470217386997523,0.377457620984853,1076.58026766772,0.0931531325006807,0.556465480100165,0.605796091579729,1623.36879558935,0.135646949089943,0.392857142857143,0.928571428571429,28
"UMass-gbqr_2src_nihflu_otid10",1,0.528409990277412,0.328777774576301,2078.91326680482,0.142255721510436,0.646631826301835,0.500721255698127,3216.80858390126,0.199906453211587,0.535714285714286,0.928571428571429,28
"UMass-gbqr_2src_nihflu_otid10",2,0.569591734412631,0.311705010399668,2980.40096469585,0.195531567614286,0.741894935644149,0.519804232899847,5011.97722273485,0.300816550654333,0.392857142857143,0.928571428571429,28
