"model_id","reference_date","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"FluSight-baseline",2024-11-30,1,1,87.7783589087809,0.781678110735395,1,1,123.794117647059,1.20331481329406,0.205882352941176,0.833333333333333,204
"FluSight-baseline",2024-12-07,1,1,169.323949275362,0.955433178291881,1,1,213.485294117647,1.35524534508794,0.102941176470588,0.647058823529412,204
"FluSight-baseline",2024-12-14,1,1,289.489305200341,1.13898374531853,1,1,339.906862745098,1.5500491644494,0.0245098039215686,0.387254901960784,204
"FluSight-baseline",2024-12-21,1,1,334.825967604433,1.02194957759049,1,1,388.098039215686,1.34058086840045,0.0147058823529412,0.225490196078431,204
"FluSight-baseline",2024-12-28,1,1,341.534388320546,0.897482089883274,1,1,395.460784313725,1.13843699853376,0.0147058823529412,0.161764705882353,204
"FluSight-baseline",2025-01-04,1,1,213.166856351236,0.409386486623336,1,1,262.31862745098,0.527565698210117,0.0882352941176471,0.426470588235294,204
"FluSight-baseline",2025-01-11,1,1,213.965690537084,0.322282805624363,1,1,264.950980392157,0.412514818690527,0.0735294117647059,0.514705882352941,204
"FluSight-baseline",2025-01-18,1,1,326.001907502131,0.446529282868536,1,1,387,0.559043429511482,0.0490196078431373,0.416666666666667,204
"FluSight-baseline",2025-02-01,1,1,281.052139812447,0.405379098506651,1,1,338.049019607843,0.504081774867887,0.0882352941176471,0.367647058823529,204
"FluSight-baseline",2025-02-08,1,1,236.180944160273,0.281067664112499,1,1,293.598039215686,0.356069051826643,0.0931372549019608,0.514705882352941,204
"FluSight-baseline",2025-02-15,1,1,256.027975277067,0.334148997270628,1,1,320.990196078431,0.418238828249751,0.0882352941176471,0.5,204
"FluSight-baseline",2025-02-22,1,1,219.9940771526,0.343894113331702,1,1,286.759803921569,0.44606337112755,0.0637254901960784,0.549019607843137,204
"FluSight-baseline",2025-03-01,1,1,200.533190537084,0.397754522618062,1,1,264.088235294118,0.521478492511643,0.0735294117647059,0.622549019607843,204
"FluSight-baseline",2025-03-08,1,1,169.681777493606,0.411486422575524,1,1,232.897058823529,0.562588435426137,0.0735294117647059,0.715686274509804,204
"FluSight-baseline",2025-03-15,1,1,131.632299658994,0.465127105959751,1,1,189.632352941176,0.65350635770745,0.0980392156862745,0.803921568627451,204
"FluSight-baseline",2025-03-22,1,1,102.938480392157,0.491099379645684,1,1,159.31862745098,0.744079177617503,0.0735294117647059,0.931372549019608,204
"FluSight-baseline",2025-03-29,1,1,75.6370481670929,0.516104706329089,1,1,120.955882352941,0.795682595587322,0.161764705882353,0.941176470588235,204
"FluSight-baseline",2025-04-05,1,1,52.2211487638534,0.503694048754252,1,1,85.6617647058823,0.770001598900632,0.225490196078431,0.970588235294118,204
"FluSight-baseline",2025-04-12,1,1,32.5999722932651,0.45564593164593,1,1,51.7941176470588,0.667520951022372,0.495098039215686,1,204
"FluSight-baseline",2025-04-19,1,1,21.6405221653879,0.433053210869194,1,1,28.593137254902,0.542462800334097,0.754901960784314,1,204
