"model_id","reference_date","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"UMass-AR2",2025-05-03,1,11.9401470934891,1,15.9275469536882,0.663461538461538,0.971153846153846,208
"UMass-AR2",2025-05-10,1,10.8914892655557,1,14.5149473825855,0.730769230769231,0.995192307692308,208
"UMass-AR2",2025-05-17,1,9.53583731628605,1,12.1678906512883,0.721153846153846,1,208
"UMass-AR6_pooled",2025-05-03,0.778207533281649,9.29191241664421,0.813343570740826,12.954567912455,0.697115384615385,0.975961538461538,208
"UMass-AR6_pooled",2025-05-10,0.833931745242736,9.08275865151741,0.84680034170885,12.2912624034594,0.754807692307692,0.990384615384615,208
"UMass-AR6_pooled",2025-05-17,0.813925649223905,7.76146257855166,0.802505850184456,9.76480343206362,0.745192307692308,1,208
"UMass-AR6_unpooled",2025-05-03,0.850447263050613,10.1544654160795,0.958861859054816,15.2723172821964,0.668269230769231,0.971153846153846,208
"UMass-AR6_unpooled",2025-05-10,0.895666839973015,9.75514577308032,0.975381229387015,14.1576072225141,0.6875,0.985576923076923,208
"UMass-AR6_unpooled",2025-05-17,0.856705907493464,8.16940816175888,0.911410288484056,11.0899407287331,0.735576923076923,1,208
