"model_id","location","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"FluSight-baseline","01",1,1,9.10641304347826,0.496163660941101,1,1,4.16666666666667,0.221380743698704,1,1,12
"FluSight-baseline","02",1,1,1.53666666666667,0.454161764089457,1,1,2,0.859079388387024,0.916666666666667,1,12
"FluSight-baseline","04",1,1,18.6196014492754,0.471661812386945,1,1,12,0.302470021283778,1,1,12
"FluSight-baseline","05",1,1,6.7493115942029,0.602495563692862,1,1,4,0.736095681370436,1,1,12
"FluSight-baseline","06",1,1,46.2661231884058,0.452218091351805,1,1,17.3333333333333,0.116989822839461,1,1,12
"FluSight-baseline","08",1,1,8.34960144927536,0.543761504431144,1,1,5.58333333333333,0.563548365498943,1,1,12
"FluSight-baseline","09",1,1,6.24561594202899,0.573930156287128,1,1,2.75,0.53949089136269,1,1,12
"FluSight-baseline","10",1,1,2.42971014492754,0.458575849859926,1,1,1.66666666666667,0.688804180465027,0.916666666666667,1,12
"FluSight-baseline","11",1,1,1.76188405797101,0.449219694633678,1,1,2.08333333333333,1.02896435065032,0.916666666666667,1,12
"FluSight-baseline","12",1,1,39.8864855072464,0.503652467752626,1,1,15.3333333333333,0.129452359527149,1,1,12
"FluSight-baseline","13",1,1,15.5805434782609,0.626568536298227,1,1,12,0.625855767056828,0.916666666666667,1,12
"FluSight-baseline","15",1,1,4.00514492753623,0.442797919233827,1,1,6.25,0.597641678694221,0.666666666666667,1,12
"FluSight-baseline","16",1,1,4.12340579710145,0.485124131007165,1,1,2.91666666666667,0.574592013452382,1,1,12
"FluSight-baseline","17",1,1,21.9304710144928,0.67564419152791,1,1,17.6666666666667,0.611309027016353,0.833333333333333,1,12
"FluSight-baseline","18",1,1,13.5403623188406,0.589564401403538,1,1,6.08333333333333,0.503944767107409,1,1,12
"FluSight-baseline","19",1,1,4.37952898550725,0.548642441452454,1,1,2.25,0.82632583937789,1,1,12
"FluSight-baseline","20",1,1,4.46231884057971,0.515902916899281,1,1,1.83333333333333,0.437089404335769,1,1,12
"FluSight-baseline","21",1,1,11.1848913043478,0.718043280033377,1,1,10.8333333333333,0.950935032613531,0.833333333333333,1,12
"FluSight-baseline","22",1,1,9.76510869565217,0.469706162979027,1,1,6.25,0.253093318167661,1,1,12
"FluSight-baseline","23",1,1,2.71532608695652,0.449139394975598,1,1,1.58333333333333,0.622652118105578,1,1,12
"FluSight-baseline","24",1,1,9.18934782608696,0.509752896785888,1,1,3.58333333333333,0.228356031120872,1,1,12
"FluSight-baseline","25",1,1,14.2750362318841,0.666462889428246,1,1,9.08333333333333,0.998653982477753,1,1,12
"FluSight-baseline","26",1,1,17.5435869565217,0.63968802678241,1,1,8,0.567928017643846,1,1,12
"FluSight-baseline","27",1,1,9.1754347826087,0.55114324521245,1,1,7.91666666666667,0.788607900128859,1,1,12
"FluSight-baseline","28",1,1,6.14409420289855,0.488982532803901,1,1,3.83333333333333,0.35216920858729,1,1,12
"FluSight-baseline","29",1,1,11.5807246376812,0.614685111980345,1,1,4.75,0.367321971907659,1,1,12
"FluSight-baseline","30",1,1,2.70282608695652,0.487549920801804,1,1,2.58333333333333,0.793201094506308,1,1,12
"FluSight-baseline","31",1,1,3.05583333333333,0.534027945628599,1,1,2.58333333333333,0.963457252632055,1,1,12
