"model_id","location","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"FluSight-baseline","US",1,1,4391.8908317869,0.447262977585862,1,1,5702.94375,0.500236436063724,0.21875,0.784375,320
"UMass-AR2","US",0.703418658621104,0.502117305444906,3216.16177276298,0.238581429339947,0.777709418251749,0.624040924522378,4464.18160382849,0.3355390038637,0.456730769230769,0.831730769230769,208
"UMass-AR6_fourierP_thetaP","US",0.657158181314766,0.479802133485221,3014.23078146858,0.231274520460731,0.688883686765698,0.59499466608699,3970.87564319693,0.324323731756113,0.375,0.764423076923077,208
"UMass-AR6_pooled","US",0.691414410193522,0.508854833412496,3170.28826237107,0.242945119719612,0.72717648598598,0.633463833482358,4186.19702161837,0.341845946131641,0.379807692307692,0.783653846153846,208
"UMass-chronos_small","US",0.901362755100824,0.753865942719996,4151.35314396759,0.359343094846045,0.898748607912014,0.927681340443885,5178.82978982192,0.495277245922331,0.192307692307692,0.548076923076923,208
"UMass-flusion","US",0.599591589816061,0.417330606079682,2728.30792907681,0.197905366685136,0.656252216591309,0.530483426803542,3746.32487978808,0.282901904988031,0.413461538461538,0.826923076923077,208
"UMass-flusion_spatial2_prod","US",0.594529037568508,0.410917611844622,2698.81456586542,0.194690243731124,0.661027854139276,0.526140872587706,3757.94624413042,0.279624157325697,0.360576923076923,0.841346153846154,208
"UMass-flusion_spatial_mem","US",0.676539954331002,0.454132474567461,4849.47854355808,0.234724545657811,0.763529607318446,0.612856906894698,6597.51363080293,0.334081309902634,0.141304347826087,0.771739130434783,92
"UMass-gbqr","US",0.741639575826863,0.579650447847059,3404.94568204678,0.279667158022125,0.833203550095212,0.756990673042148,4803.07843998801,0.41133354282785,0.211538461538462,0.725961538461538,208
"UMass-gbqr_1src","US",0.677777735361114,0.526482811573929,2998.36807779643,0.237448515211158,0.731777091844648,0.679857439741081,4208.68276651308,0.347387589386531,0.234375,0.75625,320
"UMass-gbqr_2src_mobsgleam_otid10","US",0.61495822471184,0.482340382831355,2746.41012598478,0.213816327868112,0.704721137974888,0.657759010360998,4108.12919068978,0.329447339393494,0.25625,0.83125,320
"UMass-gbqr_2src_nihflu_otid10","US",0.536378465675982,0.449273412109253,2382.99047469238,0.199276535314094,0.633866082688018,0.609864040795533,3669.87400494306,0.307351497633973,0.36875,0.865625,320
"UMass-gbqr_2src_utseirs_otid10","US",0.657955855643294,0.545440922979231,2908.72510299349,0.24125744621993,0.738397496504052,0.729430214332748,4276.47192821325,0.36638080754388,0.365625,0.825,320
"UMass-gbqr_4src","US",0.592252421902043,0.415512975105438,2429.3915166838,0.167125368779049,0.660442095926591,0.557692941186731,3772.24321394846,0.252636122091738,0.223214285714286,0.741071428571429,112
"UMass-gbqr_5src_mobsgleam_otid10","US",0.725669833629982,0.479889949853092,2976.66345047991,0.193018725401309,0.808509949249761,0.647351944680309,4617.96149621302,0.293251846768165,0.321428571428571,0.8125,112
"UMass-gbqr_5src_nihflu_otid10","US",0.559627825565946,0.413216921051487,2295.56696039139,0.16620186240622,0.637559141410189,0.543840545199611,3641.54277794962,0.2463609564129,0.294642857142857,0.919642857142857,112
"UMass-gbqr_5src_utseirs_otid10","US",0.720204248209548,0.605084342894926,2954.24387672542,0.243373733210334,0.833612744900041,0.830825159509913,4761.34098568976,0.376365614361532,0.357142857142857,0.910714285714286,112
"UMass-trends_ensemble","US",0.775832809633694,0.618312336968487,3567.73814590301,0.295632515499065,0.829688892303515,0.709033572439668,4768.98076923077,0.381737867223243,0.336538461538462,0.567307692307692,208
