"model_id","horizon","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"FluSight-baseline",0,1,1,53.0043730028453,0.279158307912506,1,1,67.6723039105391,0.371022961159881,0.2625,0.863970588235294,4080
"FluSight-baseline",1,1,1,86.7819635416744,0.428125005880616,1,1,112.266421474877,0.576694930408372,0.318382352941176,0.833333333333333,4080
"FluSight-baseline",2,1,1,115.750902785667,0.570994593013956,1,1,150.761892970205,0.775350636172459,0.333742030407062,0.803089749877391,4080
"FluSight-baseline",3,1,1,140.466134324201,0.695832781463295,1,1,183.361628978778,0.95756586119319,0.344946025515211,0.776987242394504,4080
"UMass-AR2",0,0.83634686664815,0.884176912701325,44.2776244447114,0.230611991372937,0.93075389533943,0.976134937319105,62.8016029641087,0.344391595250286,0.44079939668175,0.849170437405732,2652
"UMass-AR2",1,0.797703034240841,0.854917584632226,68.9184337738406,0.345150475465522,0.874123536526495,0.917355615937766,97.9948156245264,0.50999820897159,0.470588235294118,0.858597285067873,2652
"UMass-AR2",2,0.773960762522657,0.834033357413517,90.7887552813087,0.455019584687573,0.840362638890851,0.885292212610544,128.729701871331,0.676880372431202,0.44,0.855849056603774,2652
"UMass-AR2",3,0.757481595694132,0.826852919176718,111.002515837396,0.559343439452472,0.81836129395172,0.871156646890485,155.988251396534,0.834956420281249,0.415407854984894,0.842522658610272,2652
"UMass-AR6_fourierP_thetaP",0,0.835781276517526,0.842903442783484,44.2462764643088,0.220707033115277,0.927453644101822,0.939892686588816,62.6061705481057,0.333148754384534,0.409502262443439,0.83710407239819,2652
"UMass-AR6_fourierP_thetaP",1,0.740518123324185,0.773669285962511,64.1060649367791,0.314978777393112,0.795909483168424,0.841071428202627,89.4900648592011,0.471990738563118,0.427601809954751,0.835972850678733,2652
"UMass-AR6_fourierP_thetaP",2,0.65564115669232,0.695601105277217,77.222698589194,0.384305252137732,0.70158533692285,0.734930634189501,107.960139445263,0.569790847310331,0.436603773584906,0.847169811320755,2652
"UMass-AR6_fourierP_thetaP",3,0.598606314025539,0.643303866236391,88.1363463987281,0.441277550030533,0.643003782782255,0.667500920738321,123.220509951536,0.649251540027923,0.45166163141994,0.836858006042296,2652
"UMass-AR6_pooled",0,0.833940449112527,0.869858404696591,44.178859581632,0.226762172913038,0.926854217994436,0.96722458089542,62.6046561132081,0.341186790603298,0.413273001508296,0.848039215686274,2652
"UMass-AR6_pooled",1,0.772839286842434,0.813869325305835,66.8616455185312,0.328372179175413,0.836890006849329,0.881260627680148,93.9947308862559,0.48968379274597,0.45814479638009,0.849924585218703,2652
"UMass-AR6_pooled",2,0.71234187946276,0.760208191111059,83.7754208471844,0.415161334903946,0.768191831000517,0.80485720349639,117.964688057527,0.616330273169101,0.457735849056604,0.859622641509434,2652
"UMass-AR6_pooled",3,0.664235277460013,0.72853963569583,97.6644611351674,0.493981424661812,0.714600336731805,0.763069293412263,136.647988173323,0.733214081412255,0.467900302114804,0.859516616314199,2652
"UMass-chronos_small",0,1.15795233367865,1.22934208815862,61.7842457127172,0.322810879353241,1.16041171491648,1.29233183228813,78.7492823247868,0.458288417615923,0.265082956259427,0.610105580693816,2652
"UMass-chronos_small",1,1.06779665601004,1.13697851589381,92.9138319000108,0.463683759374144,1.01208016014387,1.13877773612858,114.02650533495,0.638571659027219,0.242835595776772,0.567873303167421,2652
"UMass-chronos_small",2,1.02410011471569,1.08129356553583,120.912517175639,0.597017003113284,0.946702367980403,1.04554168386177,145.598139126306,0.807733022212509,0.212075471698113,0.526792452830189,2652
"UMass-chronos_small",3,0.997054557379736,1.04795888456227,146.956404712912,0.718500746257723,0.912557014913845,0.991959800105659,174.591189093836,0.961060868160066,0.207703927492447,0.518882175226586,2652
"UMass-flusion",0,0.774158356395938,0.767834471561246,40.887348343429,0.200193970703017,0.887808034482978,0.866430335391343,59.7201201398523,0.305544280111943,0.418174962292609,0.884238310708899,2652
"UMass-flusion",1,0.692191197602921,0.691276814713864,59.6058980452085,0.278666680803296,0.764565521061441,0.761371224608478,85.4387750407541,0.422607843331685,0.459653092006033,0.88499245852187,2652
