"model_id","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"UMass-AR2",1,118.793426109434,1,164.345201744218,0.388028895768834,0.781217750257998,4845
"UMass-AR4_pooled",0.925690582951669,109.964345824985,0.915325861463087,150.429077213792,0.439834881320949,0.790505675954592,4845
"UMass-AR6_fourierP_thetaP",0.821057481747245,97.5357540664664,0.807878502645015,132.773055139334,0.452631578947368,0.79938080495356,4845
"UMass-AR6_fourier_d1_pooled",1.00713234349262,119.638553062271,1.01661032543776,167.074001211489,0.4,0.783694530443756,4845
"UMass-AR6_fourier_pooled_both",0.853579893807538,101.399521894874,0.865847024787747,142.298874663805,0.453250773993808,0.790299277605779,4845
"UMass-AR6_pooled",0.899143003723774,106.811723471059,0.894110516993821,146.946222741026,0.426212590299278,0.789473684210526,4845
"UMass-AR6_pooled_both",0.881753186530245,104.746149080561,0.895192793866717,147.121561415722,0.446233230134159,0.784107327141383,4845
"UMass-AR6_pooled_fourier",0.864954045587529,102.750626061198,0.858159142713034,141.037870975105,0.43405572755418,0.790092879256966,4845
"UMass-AR6_pooled_sigma",0.903593773233602,107.34228470601,0.940860312327899,154.62817828629,0.442311661506708,0.791950464396285,4845
"UMass-AR6_unpooled",0.928556642209593,110.306304004986,0.944957539940712,155.302065403375,0.412383900928793,0.786790505675955,4845
"UMass-chronos_small",1.2591534555064,153.886241843294,1.100220236847,185.937291797503,0.218883205456095,0.554347826086957,4692
"UMass-flusion",0.853688283858659,101.411043549749,0.865895414095838,142.306862672187,0.38328173374613,0.824561403508772,4845
"UMass-flusion3",0.867108948456344,103.005660514307,0.869695253322814,142.931822119114,0.405572755417957,0.809287925696594,4845
"UMass-flusion3_weighted",0.857780155107575,101.897400345272,0.869994802822439,142.979843262671,0.420433436532508,0.82249742002064,4845
"UMass-flusion_fourier",0.860974287218561,102.276631900289,0.872131160120142,143.331910419602,0.382456140350877,0.8218782249742,4845
"UMass-flusion_spatial",0.861078398865531,102.288984908134,0.872309624951933,143.361019961584,0.382249742002064,0.822703818369453,4845
"UMass-flusion_spatial2",0.849436060601731,100.905677485304,0.864707642118125,142.110996318272,0.383694530443756,0.818369453044376,4845
"UMass-gbqr",0.934057485319856,110.959465079526,0.937632679730355,154.099152521486,0.28359133126935,0.732714138286894,4845
"UMass-gbqr_3src",0.87752471087088,104.241603259127,0.902077836331099,148.252504813871,0.30546955624355,0.81671826625387,4845
"UMass-gbqr_3src_spatial",0.851668531529299,101.169289700003,0.883944241728353,145.270182961512,0.294324045407637,0.824355005159959,4845
"UMass-gbqr_3src_spatial2",0.856291134862234,101.718370698706,0.889687908239372,146.213635778958,0.293085655314757,0.822291021671827,4845
"UMass-gbqr_spatial",0.971534733691085,115.409588819154,0.972552089571311,159.835142112054,0.254901960784314,0.750051599587203,4845
"UMass-trends_ensemble",1.09484253180007,128.799457986999,1.06236674086954,172.894199346405,0.42687908496732,0.683006535947712,4896
