"model_id","horizon","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CADPH-FluCAT_Ensemble",0,0.671910790634651,19.6669665835455,0.933502393546805,31.3037844724522,0.6,1,5
"CADPH-FluCAT_Ensemble",1,0.468699172162988,22.5010481732626,0.745649612428909,33.948391481558,0.6,1,5
"CADPH-FluCAT_Ensemble",2,0.345464707266894,21.8178725377981,0.584757606985512,28.3336193346496,0.8,1,5
"CADPH-FluCAT_Ensemble",3,0.342642498050116,26.9213653975592,0.722087459170961,39.234412450517,1,1,5
"CEPH-Rtrend_fluH",0,0.775589492068618,6.80888127090301,1.0742184556731,10.5076923076923,0.5,0.865384615384615,260
"CEPH-Rtrend_fluH",1,0.649998874944036,8.67915719063545,1.16642323655808,14.0115384615385,0.538461538461538,0.953846153846154,260
"CEPH-Rtrend_fluH",2,0.605108678471192,10.2595819397993,1.37509154488672,17.45,0.511538461538461,0.976923076923077,260
"CEPH-Rtrend_fluH",3,0.58396711484185,11.8709130434783,1.47310529866787,20.0884615384615,0.446153846153846,0.95,260
"CFA_Pyrenew-Pyrenew_HE_Flu",0,0.806449228025879,6.45510283052351,1.10728600305913,9.92244897959184,0.444897959183673,0.86530612244898,245
"CFA_Pyrenew-Pyrenew_HE_Flu",1,0.626648042468018,7.6812577905945,1.07002448162151,11.6591836734694,0.485714285714286,0.897959183673469,245
"CFA_Pyrenew-Pyrenew_H_Flu",0,0.937964809341267,7.52745384205856,1.3174046281529,11.8408163265306,0.502040816326531,0.951020408163265,245
"CFA_Pyrenew-Pyrenew_H_Flu",1,0.873150630147703,11.0304554037267,1.49060089866717,16.7775510204082,0.542857142857143,0.955102040816327,245
"CMU-TimeSeries",0,0.866045312373573,7.57576509901851,1.21422576067383,11.8627250510126,0.55,0.973076923076923,260
"CMU-TimeSeries",1,0.637879640702164,8.5876622754655,1.17332759100324,14.1327967370003,0.45,0.957692307692308,260
"CMU-TimeSeries",2,0.518451686337642,8.86566661743308,1.18410874792409,15.0490744798199,0.465384615384615,0.953846153846154,260
"CMU-TimeSeries",3,0.43463170554355,8.91729333778448,1.08768375304929,14.9140483280214,0.461538461538462,0.95,260
"CMU-climate_baseline",0,1.77745790272042,15.4614474303233,2.50738475745239,24.3788461538462,0.676923076923077,0.992307692307692,260
"CMU-climate_baseline",1,1.07668661090459,14.4578755518395,1.82940012571091,22.0509615384615,0.676923076923077,0.996153846153846,260
"CMU-climate_baseline",2,0.805968897978569,13.7557660869565,1.61834858549849,20.6173076923077,0.665384615384615,0.992307692307692,260
"CMU-climate_baseline",3,0.642493066867138,13.1449627647715,1.42182666064991,19.5288461538462,0.692307692307692,0.996153846153846,260
"CU-ensemble",0,0.870285035638919,7.47670568561873,1.0440347885933,10.2836538461538,0.745192307692308,0.990384615384615,208
"CU-ensemble",1,0.630352265714541,8.32325459866221,0.926350016278172,11.2211538461538,0.783653846153846,0.995192307692308,208
"CU-ensemble",2,0.514574057641861,8.68911371237458,0.845308986065116,10.9278846153846,0.855769230769231,0.990384615384615,208
"CU-ensemble",3,0.475494766933211,9.12919523411371,0.833853973365978,10.9711538461538,0.826923076923077,0.995192307692308,208
"FluSight-baseline",0,1,8.66666220735786,1,9.84615384615385,0.723076923076923,1,260
"FluSight-baseline",1,1,13.1521889632107,1,11.9769230769231,0.919230769230769,1,260
"FluSight-baseline",2,1,16.706143812709,1,12.6307692307692,0.969230769230769,1,260
"FluSight-baseline",3,1,20.0639632107023,1,13.7576923076923,0.969230769230769,1,260
"FluSight-ensemble",0,0.711434855298101,6.25798662207358,0.982639079831413,9.65769230769231,0.696153846153846,0.984615384615385,260
"FluSight-ensemble",1,0.52130600788016,7.0066872909699,0.842336390085079,10.2461538461538,0.734615384615385,0.992307692307692,260
"FluSight-ensemble",2,0.431480554060202,7.3519364548495,0.878357648974399,11.2769230769231,0.765384615384615,0.996153846153846,260
"FluSight-ensemble",3,0.377645159442402,7.74841806020067,0.842815985960871,11.6269230769231,0.811538461538462,0.992307692307692,260
"FluSight-lop_norm",0,0.760449843388773,6.65842809364548,0.94476854588389,9.28076923076923,0.780769230769231,0.996153846153846,260
