"model_id","horizon","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"FluSight-baseline",0,1,1,6.58817056856187,0.332106939198367,1,1,6.43076923076923,0.374703093435367,0.807692307692308,1,260
"FluSight-baseline",1,1,1,10.5596605351171,0.467367556949872,1,1,7.25384615384615,0.480007030881126,0.953846153846154,1,260
"FluSight-baseline",2,1,1,14.2229280936455,0.58976068203504,1,1,7.92692307692308,0.551945821646042,0.992307692307692,1,260
"FluSight-baseline",3,1,1,17.5505150501672,0.68185331092613,1,1,9.58076923076923,0.677641918307198,0.984615384615385,1,260
"UMass-gbqr_1src",0,0.621517993770034,0.665950399552869,4.09466655438736,0.221166748853433,0.942848570473174,0.915776281131174,6.06324157627364,0.343144205434587,0.442307692307692,0.907692307692308,260
"UMass-gbqr_1src",1,0.387762138246745,0.567699621152331,4.09463654825675,0.265324385019333,0.845310151837722,0.862311546888667,6.13174979371517,0.41391560531654,0.423076923076923,0.896153846153846,260
"UMass-gbqr_1src",2,0.276715503783186,0.506189935660607,3.93570471270515,0.298530921694472,0.753900278426638,0.834991730589775,5.97610951475885,0.460870196808024,0.396153846153846,0.884615384615385,260
"UMass-gbqr_1src",3,0.246999308996214,0.510181310641747,4.33496508991896,0.347868815833708,0.689284366833415,0.788946181368287,6.60387445300783,0.534623003783545,0.346153846153846,0.853846153846154,260
"UMass-gbqr_2src_mobsgleam_otid10",0,0.64591321662898,0.740428302088426,4.25538644364018,0.245901377102431,0.985040293202352,1.01353290632069,6.33456680859359,0.3797739152969,0.542307692307692,0.969230769230769,260
"UMass-gbqr_2src_mobsgleam_otid10",1,0.413486464877561,0.600236833930379,4.36627670497264,0.280531222665367,0.910870686707227,0.933874237865973,6.60731582742242,0.448266200134421,0.446153846153846,0.973076923076923,260
"UMass-gbqr_2src_mobsgleam_otid10",2,0.300262526493199,0.510217796472512,4.27061232352909,0.300906395634044,0.819677931175788,0.861883628217768,6.49752390828192,0.475713067339927,0.423076923076923,0.980769230769231,260
"UMass-gbqr_2src_mobsgleam_otid10",3,0.251620439448982,0.47549607089889,4.41606830947905,0.324218570274774,0.71971309121566,0.77345176828544,6.8954050393008,0.524123339979041,0.503846153846154,0.980769230769231,260
"UMass-gbqr_2src_nihflu_otid10",0,0.677146063075184,0.7701555913474,4.46115376336947,0.255774016148894,1.00508341204235,1.00385786163906,6.46345948051851,0.376148646125569,0.496153846153846,0.919230769230769,260
"UMass-gbqr_2src_nihflu_otid10",1,0.433398952357424,0.651218790424276,4.57654581316977,0.304358535120444,0.910729432989251,0.939733707884603,6.60629119468357,0.4510787869406,0.473076923076923,0.942307692307692,260
"UMass-gbqr_2src_nihflu_otid10",2,0.312656395253394,0.551070840363071,4.44688942770743,0.324999914662147,0.836504287485691,0.890199413914242,6.63090514041542,0.491341846941721,0.376923076923077,0.938461538461538,260
"UMass-gbqr_2src_nihflu_otid10",3,0.279992537728676,0.533447292495872,4.91401324734164,0.36373280259289,0.778224125506377,0.826964963805253,7.45598575629379,0.560386124445834,0.353846153846154,0.942307692307692,260
"UMass-gbqr_2src_utseirs_otid10",0,0.726163329460441,0.864172577610789,4.78408787512018,0.286997709689483,1.09717058767191,1.14291019242776,7.05565085610554,0.428251984621492,0.576923076923077,0.938461538461538,260
"UMass-gbqr_2src_utseirs_otid10",1,0.491749221667883,0.781584035644992,5.19270484922088,0.365287021290421,1.0602233825615,1.18321217951237,7.69069730581152,0.567950165190118,0.580769230769231,0.95,260
