"model_id","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CADPH-FluCAT_Ensemble",0.421065452379808,22.7268131730413,0.729890112781248,33.2050519347942,0.75,1,20
"CEPH-Rtrend_fluH",0.636095169243422,9.40463336120401,1.27912361367688,15.5144230769231,0.499038461538462,0.936538461538462,1040
"CFA_Pyrenew-Pyrenew_HE_Flu",0.56555136508572,7.06818031055901,1.04299893633652,10.7908163265306,0.46530612244898,0.881632653061225,490
"CFA_Pyrenew-Pyrenew_H_Flu",0.72833609741476,9.27895462289264,1.35485356282808,14.3091836734694,0.522448979591837,0.953061224489796,490
"CMU-TimeSeries",0.575554973359308,8.48659683242539,1.16184791450584,13.9896611489636,0.481730769230769,0.958653846153846,1040
"CMU-climate_baseline",0.972590679902108,14.2050129584727,1.81335325907011,21.6439903846154,0.677884615384615,0.994230769230769,1040
"CU-ensemble",0.586061187406158,8.40456730769231,0.907862096555271,10.8509615384615,0.802884615384615,0.992788461538462,832
"FluSight-baseline",1,14.647239548495,1,12.0528846153846,0.895192307692308,1,1040
"FluSight-ensemble",0.480326168184139,7.09125710702341,0.881616505106323,10.7019230769231,0.751923076923077,0.991346153846154,1040
"FluSight-lop_norm",0.518628341540405,7.63211454849498,0.865259293693168,10.5173076923077,0.822115384615385,0.999038461538462,1040
"FluSight-trained_mean",0.521174148052208,7.67254758854768,0.959087502221443,11.5875374744045,0.6,0.948076923076923,1040
"FluSight-trained_med",0.529372168441866,7.77061218995417,0.945536433603938,11.4114694077889,0.688461538461538,0.983653846153846,1040
"Gatech-ensemble_point",0.901295815571069,12.9726442307692,1.76384867302082,20.825,0.526923076923077,0.976923076923077,1040
"Gatech-ensemble_prob",0.66805789116473,9.88235576923077,1.29806083281677,15.7586538461538,0.578846153846154,0.971153846153846,1040
"Google_SAI-FluBoostQR",0.515925185863141,7.4978744749363,1.02527012650843,12.22899496337,0.519230769230769,0.967548076923077,832
"ISU_NiemiLab-GPE",0.685899637520942,10.2186319522202,1.07438194228803,12.9769892264777,0.743589743589744,0.971153846153846,624
"JHUAPL-DMD",1.24022140739222,19.0321480224754,1.55717119713134,19.8072616340409,0.963942307692308,1,416
