"model_id","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"UMass-AR2",1,12.2110390623659,1,16.647658589142,0.697368421052632,0.991902834008097,988
"UMass-AR4_pooled",0.887215819056251,10.8308654575298,0.896413617825309,14.9261553626007,0.708502024291498,0.98582995951417,988
"UMass-AR6_fourierP_thetaP",0.795122570622775,9.71064408924752,0.848524943282641,14.1324612506086,0.667004048582996,0.977732793522267,988
"UMass-AR6_fourier_d1_pooled",0.8943228014532,10.9258090549641,0.922142285352146,15.3689299114697,0.702429149797571,0.98582995951417,988
"UMass-AR6_fourier_pooled_both",0.868911454806446,10.6072040283502,0.835909235443452,13.9287553587265,0.728744939271255,0.967611336032389,988
"UMass-AR6_pooled",0.851177142649289,10.3975716138292,0.914596524510094,15.2445478913104,0.674089068825911,0.981781376518219,988
"UMass-AR6_pooled_both",0.885602437546399,10.8114008691199,0.852290505066002,14.2027225306419,0.723684210526316,0.967611336032389,988
"UMass-AR6_pooled_fourier",0.83675570426879,10.2208865812732,0.891041616124552,14.8507590168766,0.672064777327935,0.984817813765182,988
"UMass-AR6_pooled_sigma",0.962902811568656,11.7573054623876,0.96830557915776,16.1289610770396,0.701417004048583,0.969635627530364,988
"UMass-AR6_unpooled",0.900028124885443,10.992772942546,0.993930481050024,16.5546509914749,0.674089068825911,0.980769230769231,988
"UMass-chronos_small",1.09202812981545,12.6117205799729,1.25489712115213,19.4481217580205,0.311298076923077,0.84375,832
"UMass-flusion",0.734380625686801,8.97468003136312,0.829526362169676,13.8244225988913,0.568825910931174,0.977732793522267,988
"UMass-flusion3",0.769122152247513,9.39809291660722,0.853422471672023,14.2206985498885,0.606275303643725,0.977732793522267,988
"UMass-flusion3_weighted",0.758492705029319,9.26837449911687,0.823891859725649,13.7273726970969,0.581983805668016,0.981781376518219,988
"UMass-flusion_fourier",0.737692521409735,9.01607192609354,0.83563015832505,13.9275321268707,0.569838056680162,0.976720647773279,988
"UMass-flusion_spatial",0.738646767414994,9.02751609522927,0.83516776583824,13.9185573491198,0.563765182186235,0.975708502024291,988
"UMass-gbqr",0.810580751460134,9.91444495063321,0.935171499253984,15.5990825779391,0.318825910931174,0.881578947368421,988
"UMass-gbqr_3src",0.712015640739704,8.70254338390321,0.834167702891538,13.9077862553256,0.387651821862348,0.934210526315789,988
"UMass-gbqr_3src_spatial",0.670804151896246,8.19482030191239,0.784189981690405,13.0626420292025,0.385627530364372,0.961538461538462,988
"UMass-gbqr_3src_spatial2",0.674471030048924,8.23944142384725,0.784455500908127,13.0652110015133,0.392712550607287,0.960526315789474,988
"UMass-gbqr_spatial",0.779399337969434,9.52849383971303,0.897910390001865,14.9688465572277,0.33502024291498,0.902834008097166,988
"UMass-trends_ensemble",0.750083123144209,9.20052529264214,0.761551995911519,12.68125,0.683653846153846,0.936538461538462,1040
