"model_id","location","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"UMass-AR2","US",1,1611.5916872008,1,2549.1813343728,0.436974789915966,0.915966386554622,119
"UMass-AR4_pooled","US",1.06746591368594,1720.29646666834,1.01709688070234,2592.77396535212,0.310924369747899,0.873949579831933,119
"UMass-AR6_fourier_d1_pooled","US",1.27779908125681,2058.83869131054,1.18901742054403,3030.41373244069,0.26890756302521,0.815126050420168,119
"UMass-AR6_fourier_pooled_both","US",0.993730435171324,1601.52810247843,1.00642633425212,2565.64937884442,0.546218487394958,0.966386554621849,119
"UMass-AR6_pooled","US",1.08138981396911,1742.62627504861,1.01520524325356,2587.78860722421,0.285714285714286,0.857142857142857,119
"UMass-AR6_pooled_both","US",1.00893178627371,1626.00858040795,1.01995879743855,2600.09200767124,0.53781512605042,0.957983193277311,119
"UMass-AR6_pooled_fourier","US",1.04451156514575,1683.16950535736,0.99436832745815,2534.64859875182,0.285714285714286,0.882352941176471,119
"UMass-AR6_pooled_sigma","US",1.02890749890764,1657.99574226153,1.02554814211193,2613.92242575363,0.647058823529412,1,119
"UMass-AR6_pooled_xmas","US",47.5292506496014,76530.7740803629,37.9479810787082,96629.2662317273,0.781512605042017,0.92436974789916,119
"UMass-AR6_unpooled","US",1.04020008955977,1676.13381532441,1.00984956171873,2573.91019115141,0.394957983193277,0.890756302521008,119
"UMass-flusion","US",0.701388552318002,1130.78087277782,0.699002092344405,1782.20794548349,0.436974789915966,0.865546218487395,119
"UMass-trends_ensemble","US",1.32567711680153,2165.76980134933,1.10952480525482,2864.28448275862,0.198275862068966,0.46551724137931,116
