"model_id","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"UMass-AR2",1,10.789157891777,1,14.2034616625207,0.705128205128205,0.988782051282051,624
"UMass-AR4_pooled",0.890277866416971,9.60534846832702,0.874176304775633,12.4163296311647,0.748397435897436,0.99198717948718,624
"UMass-AR6_fourierP_thetaP",0.762219224129266,8.22370355727838,0.798825792675906,11.3460915213049,0.729166666666667,0.985576923076923,624
"UMass-AR6_fourier_d1_pooled",0.856211772048504,9.23780399742946,0.847308927395282,12.0347198665704,0.74198717948718,0.990384615384615,624
"UMass-AR6_fourier_pooled_both",0.871731982226944,9.40525399555821,0.770155782486092,10.9388781307098,0.759615384615385,0.977564102564103,624
"UMass-AR6_pooled",0.807481421283525,8.71204454890442,0.821645562653272,11.670211249326,0.732371794871795,0.988782051282051,624
"UMass-AR6_pooled_both",0.886375570528937,9.56324598185059,0.780883786348658,11.0912529222872,0.761217948717949,0.977564102564103,624
"UMass-AR6_pooled_fourier",0.796333743504598,8.59177049322092,0.805097075131659,11.4351654412401,0.729166666666667,0.990384615384615,624
"UMass-AR6_pooled_sigma",0.955843535519341,10.3127468245525,0.920655361428451,13.0764931304431,0.72275641025641,0.97275641025641,624
"UMass-AR6_unpooled",0.867507289341503,9.35967311697291,0.950938726445943,13.5066217444812,0.697115384615385,0.985576923076923,624
"UMass-chronos_small",1.02866958278945,11.0984785471837,1.19917251196405,17.0324008004301,0.336538461538462,0.849358974358974,624
"UMass-flusion",0.668641950082727,7.2140835725082,0.753490775921057,10.7021773488577,0.592948717948718,0.979166666666667,624
"UMass-flusion3",0.707377242489461,7.63200475826859,0.771034797400915,10.9513631853533,0.641025641025641,0.980769230769231,624
"UMass-flusion3_weighted",0.694673219416249,7.49493904747093,0.742974811985181,10.5528142582501,0.610576923076923,0.988782051282051,624
"UMass-flusion_fourier",0.668703759864222,7.214750448,0.752702354460637,10.6909790348707,0.596153846153846,0.980769230769231,624
"UMass-flusion_spatial",0.669926168538774,7.22793920819802,0.753101068298236,10.6966421515774,0.58974358974359,0.980769230769231,624
"UMass-gbqr",0.694348983904869,7.49144081934453,0.792848552616955,11.2611940212799,0.323717948717949,0.870192307692308,624
"UMass-gbqr_3src",0.642720382916146,6.93441169154565,0.738345713323545,10.4870650328775,0.352564102564103,0.926282051282051,624
"UMass-gbqr_3src_spatial",0.611756344098845,6.60033578777868,0.719240684657464,10.2157074906574,0.360576923076923,0.955128205128205,624
"UMass-gbqr_3src_spatial2",0.61596625508752,6.64575718214582,0.726545198680318,10.3194568755444,0.363782051282051,0.953525641025641,624
"UMass-gbqr_spatial",0.683428725257319,7.37362042457708,0.786243771237147,11.1673832621625,0.317307692307692,0.899038461538462,624
"UMass-trends_ensemble",0.707903427941156,7.63768185618729,0.785290686092271,11.1538461538462,0.615384615384615,0.916666666666667,624
